system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
109,0.43827468138054787,0.034658619082678685,-0.07621132993853691,2025-02-01,32,2,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.6555419455315117,0.007291378341915793,-0.04181550724897213,2025-03-01,60,3,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.16825011344706078,0.09005328799349745,-0.15600494810717733,2025-04-01,91,4,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,-0.42440840230430316,0.3504795718883849,-0.395221082568872,2025-05-01,121,5,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,-0.4398985324424745,0.5727925634396287,-0.5226277245289257,2025-06-01,152,6,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,-0.4185292223952108,0.7755888969127211,-0.642721925781264,2025-07-01,182,7,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,-0.5198076040610113,0.6698506162233948,-0.6018355710453239,2025-09-01,244,9,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,-0.5978963773791697,0.38325511261139,-0.4954330911539196,2025-10-01,274,10,6,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,-0.6036650692293843,0.2865400248341175,-0.44814448999492135,2025-11-01,305,11,8,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,-0.5914793274424002,0.26443746607415847,-0.43157758864107265,2025-12-01,335,12,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
