system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
101,-0.3194540415649375,0.19851818989836417,-0.27664871878443476,2024-06-01,153,6,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,-0.4948540838959879,0.3012374014001492,-0.33872546868528747,2024-07-01,183,7,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,-0.3041945889671397,0.3114092335508527,-0.31773461915135304,2024-08-01,214,8,1,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,-0.32361323955268745,0.3089645062740499,-0.3288355855300598,2024-09-01,245,9,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,-0.3612400251255864,0.3008730499379782,-0.35402668536489057,2024-10-01,275,10,12,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,-0.13889609377373668,0.16202416461721322,-0.17194798968285702,2024-11-01,306,11,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,-0.3092611915879204,0.24189616640596062,-0.2982125043080666,2024-12-01,336,12,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,-0.3086562007852311,0.25166066607504034,-0.2942633792551189,2025-01-01,1,1,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,-0.32434857241899195,0.24608936195704634,-0.29962421388491584,2025-02-01,32,2,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,-0.35795293225708086,0.28021421580078154,-0.338553799524071,2025-03-01,60,3,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,-0.31441856528048245,0.2257319537477481,-0.29299254252842355,2025-04-01,91,4,13,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,-0.3494922706858203,0.2388366436933139,-0.30985444639209836,2025-05-01,121,5,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,-0.35068106170056246,0.2812197061685344,-0.33907433008124804,2025-06-01,152,6,5,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,-0.3617259387396619,0.33728326522468716,-0.367552063604187,2025-07-01,182,7,1,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,-0.35941575475905957,0.32294197264280616,-0.3454942934314547,2025-09-01,244,9,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,-0.37756542141321986,0.32789295676761077,-0.369861067188439,2025-10-01,274,10,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,-0.29300429513267706,0.2642460881950567,-0.30061174297257626,2025-11-01,305,11,15,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
